graph_id,construction_type,N,k_target,provenance_seed,degree_mean,degree_std,degree_min,degree_max,degree_kurtosis,centrality_mean,edge_algebraic_label_mean,omega_exact,alpha_exact,omega_lower,omega_upper,alpha_lower,alpha_upper,theta_approx,spectral_gap,is_k_free,triangles,k4,n_1_over_k,exact,gpu_kernel,run001,field,device,adj_matrix_path,algebraic_residue_vec_0,algebraic_residue_vec_1,algebraic_residue_vec_2,algebraic_residue_vec_3,algebraic_residue_vec_4,algebraic_residue_vec_5,algebraic_residue_vec_6,algebraic_residue_vec_7,algebraic_residue_vec_8,algebraic_residue_vec_9,job,cell,kernel,symmetry,params,scale,runtime_sec
cyclotomic_union_p181_e5_mask9,cyclotomic_union,181,12,181,72.0,0.0,72.0,72.0,0.0,0.0,0.0,,,7,10,10,11,17.046045685259635,63.09403858369141,True,62988,-1,1.5421970968453083,False,O(p) orbits + FFT Hoffman ranker,not_done,F_181,numpy-openblas,data/adj/cyclotomic_union_p181_e5_mask9.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 181, ""e"": 5, ""mask"": 9, ""ranker_score"": 17.046045685259635}",local,
cyclotomic_union_p181_e6_mask27,cyclotomic_union,181,15,181,120.0,0.0,120.0,120.0,0.0,0.0,0.0,,,10,14,5,5,12.362741835660941,113.32199355415571,True,284170,-1,1.4142034910461767,False,O(p) orbits + FFT Hoffman ranker,not_done,F_181,numpy-openblas,data/adj/cyclotomic_union_p181_e6_mask27.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 181, ""e"": 6, ""mask"": 27, ""ranker_score"": 20.53428048017143}",local,
cyclotomic_union_p181_e6_mask36,cyclotomic_union,181,15,181,60.0,0.0,60.0,60.0,0.0,0.0,0.0,,,5,5,10,14,20.53428048017143,52.20283953600815,True,36200,-1,1.4142034910461767,False,O(p) orbits + FFT Hoffman ranker,not_done,F_181,numpy-openblas,data/adj/cyclotomic_union_p181_e6_mask36.npy,0,0,0,0,0,0,0,0,0,0,2a,cert,fft,circulant,"{""p"": 181, ""e"": 6, ""mask"": 36, ""ranker_score"": 20.53428048017143}",local,
disperser_p13_kindsidon_gp,disperser,13,14,13,12.0,0.0,12.0,12.0,0.0,1.0,1.0,13,1,13,13,1,1,1.0,13.0,True,286,-1,1.2010674083676476,True,geometric_progression circulant,not_done,Z/13Z,numpy-openblas,data/adj/disperser_p13_kindsidon_gp.npy,1,1,1,1,1,1,1,1,1,1,1d,explicit-diag,fft,circulant,"{""p"": 13, ""kind"": ""sidon_gp"", ""degree"": 12}",local,
disperser_p17_kindsidon_gp,disperser,17,4,17,8.0,0.0,8.0,8.0,0.0,0.5,0.5,3,3,3,3,3,3,4.123105625617661,6.438447187191169,True,68,-1,2.0305431848689306,True,geometric_progression circulant,not_done,Z/17Z,numpy-openblas,data/adj/disperser_p17_kindsidon_gp.npy,1,1,0,1,0,0,0,1,1,0,1d,explicit-diag,fft,circulant,"{""p"": 17, ""kind"": ""sidon_gp"", ""degree"": 8}",local,
disperser_p19_kindsidon_gp,disperser,19,20,19,18.0,0.0,18.0,18.0,0.0,1.0,1.0,19,1,19,19,1,1,1.0000000000000004,19.0,True,969,-1,1.1586110870184632,True,geometric_progression circulant,not_done,Z/19Z,numpy-openblas,data/adj/disperser_p19_kindsidon_gp.npy,1,1,1,1,1,1,1,1,1,1,1d,explicit-diag,fft,circulant,"{""p"": 19, ""kind"": ""sidon_gp"", ""degree"": 18}",local,
disperser_p37_kindsidon_gp,disperser,37,38,37,36.0,0.0,36.0,36.0,0.0,1.0,1.0,37,1,37,37,1,1,1.0000000000000024,37.0,True,7770,-1,1.09968541836186,True,geometric_progression circulant,not_done,Z/37Z,numpy-openblas,data/adj/disperser_p37_kindsidon_gp.npy,1,1,1,1,1,1,1,1,1,1,1d,explicit-diag,fft,circulant,"{""p"": 37, ""kind"": ""sidon_gp"", ""degree"": 36}",local,
"frankl_wilson_k3_n7_L[0, 1]",frankl_wilson,35,8,35,22.0,0.0,22.0,22.0,0.0,0.6470588235294119,0.6470588235294118,,,7,7,5,5,7.5000000000000036,19.999999999999996,True,1575,2310,1.5595830465537215,False,ksubset_bitset AND + popcount membership,not_done,3-subsets of [7],numpy-openblas,"data/adj/frankl_wilson_k3_n7_L[0, 1].npy",0,0,0,0,0,0,0,0,1,1,1d,explicit-diag,generic,none,"{""n"": 7, ""k"": 3, ""L"": [0, 1], ""N"": 35}",local,
"frankl_wilson_k3_n8_L[0, 1]",frankl_wilson,56,8,56,40.0,0.0,40.0,40.0,0.0,0.7272727272727274,0.7272727272727273,,,7,7,6,6,9.333333333333336,38.0,True,10080,-1,1.6539542919121921,False,ksubset_bitset AND + popcount membership,not_done,3-subsets of [8],numpy-openblas,"data/adj/frankl_wilson_k3_n8_L[0, 1].npy",0,0,0,0,0,0,0,0,0,0,1d,explicit-diag,generic,none,"{""n"": 8, ""k"": 3, ""L"": [0, 1], ""N"": 56}",local,
generalized_paley_p13_k3,generalized_paley,13,5,13,4.0,0.0,4.0,4.0,0.0,0.3333333333333333,0.3333333333333333,2,4,2,2,4,4,5.181736625420597,2.6227971460270405,True,0,0,1.6702776523348104,True,outer_diff + kth_power_residue,not_done,F_13,numpy-openblas,data/adj/generalized_paley_p13_k3.npy,1,0,0,0,1,0,0,1,0,0,,,,,"{""p"": 13, ""k"": 3}",,0.0004
generalized_paley_p13_k6,generalized_paley,13,7,13,2.0,0.0,2.0,2.0,0.0,0.16666666666666666,0.16666666666666666,2,6,2,2,6,6,6.404168562937426,0.22908794869358018,True,0,0,1.4425629194429777,True,outer_diff + kth_power_residue,not_done,F_13,numpy-openblas,data/adj/generalized_paley_p13_k6.npy,1,0,0,0,0,0,0,0,0,0,,,,,"{""p"": 13, ""k"": 6}",,0.0004
generalized_paley_p17_k4,generalized_paley,17,7,17,4.0,0.0,4.0,4.0,0.0,0.25,0.25,2,6,2,2,6,6,7.153067017054691,1.9505188222646832,True,0,0,1.498919872071562,True,outer_diff + kth_power_residue,not_done,F_17,numpy-openblas,data/adj/generalized_paley_p17_k4.npy,1,0,0,1,0,0,0,0,0,0,,,,,"{""p"": 17, ""k"": 4}",,0.0005
generalized_paley_p19_k3,generalized_paley,19,5,19,6.0,0.0,6.0,6.0,0.0,0.33333333333333326,0.3333333333333333,3,4,3,3,4,4,5.240429751206538,3.492981355907018,True,38,0,1.8019831273171423,True,outer_diff + kth_power_residue,not_done,F_19,numpy-openblas,data/adj/generalized_paley_p19_k3.npy,1,0,0,0,0,0,1,1,0,0,,,,,"{""p"": 19, ""k"": 3}",,0.0005
generalized_paley_p31_k3,generalized_paley,31,7,31,10.0,0.0,10.0,10.0,0.0,0.3333333333333335,0.3333333333333333,,,3,4,6,6,7.686594316715031,6.916127640564386,True,155,0,1.6332462531687597,False,outer_diff + kth_power_residue,not_done,F_31,numpy-openblas,data/adj/generalized_paley_p31_k3.npy,1,1,0,1,0,0,0,1,0,0,,,,,"{""p"": 31, ""k"": 3}",,0.0008
generalized_paley_p37_k3,generalized_paley,37,9,37,12.0,0.0,12.0,12.0,0.0,0.33333333333333337,0.3333333333333333,,,3,3,7,8,9.835251543582247,9.812899192393585,True,148,0,1.4936355304176858,False,outer_diff + kth_power_residue,not_done,F_37,numpy-openblas,data/adj/generalized_paley_p37_k3.npy,1,0,0,0,0,1,0,1,0,1,,,,,"{""p"": 37, ""k"": 3}",,0.0009
generalized_paley_p37_k6,generalized_paley,37,10,37,6.0,0.0,6.0,6.0,0.0,0.16666666666666669,0.16666666666666666,,,3,3,9,9,11.299553025848544,1.9521873094801245,True,74,0,1.4348951656753595,False,outer_diff + kth_power_residue,not_done,F_37,numpy-openblas,data/adj/generalized_paley_p37_k6.npy,1,0,0,0,0,0,0,0,0,1,,,,,"{""p"": 37, ""k"": 6}",,0.0009
generalized_paley_p41_k4,generalized_paley,41,10,41,10.0,0.0,10.0,10.0,0.0,0.25,0.25,,,2,3,9,9,13.43116585609998,7.589479655909702,True,0,0,1.4497008237135636,False,outer_diff + kth_power_residue,not_done,F_41,numpy-openblas,data/adj/generalized_paley_p41_k4.npy,1,0,0,1,0,0,0,0,0,1,,,,,"{""p"": 41, ""k"": 4}",,0.001
generalized_paley_p43_k3,generalized_paley,43,9,43,14.0,0.0,14.0,14.0,0.0,0.33333333333333337,0.3333333333333333,,,3,4,7,8,10.465276377261878,11.11176399115659,True,301,0,1.5187856847554257,False,outer_diff + kth_power_residue,not_done,F_43,numpy-openblas,data/adj/generalized_paley_p43_k3.npy,1,1,0,1,0,0,0,1,0,0,,,,,"{""p"": 43, ""k"": 3}",,0.0011
generalized_paley_p61_k3,generalized_paley,61,9,61,20.0,0.0,20.0,20.0,0.0,0.3333333333333332,0.3333333333333333,,,3,5,8,8,11.778597210821982,15.769522294807318,True,1220,-1,1.5789558319019596,False,outer_diff + kth_power_residue,not_done,F_61,numpy-openblas,data/adj/generalized_paley_p61_k3.npy,1,0,1,0,0,0,0,1,1,0,,,,,"{""p"": 61, ""k"": 3}",,0.0004
generalized_paley_p61_k6,generalized_paley,61,15,61,10.0,0.0,10.0,10.0,0.0,0.1666666666666666,0.16666666666666666,,,2,2,14,14,20.579826467705026,6.585426806791563,True,0,-1,1.315291425743713,False,outer_diff + kth_power_residue,not_done,F_61,numpy-openblas,data/adj/generalized_paley_p61_k6.npy,1,0,1,0,0,0,0,0,1,0,,,,,"{""p"": 61, ""k"": 6}",,0.0004
generalized_paley_p67_k3,generalized_paley,67,10,67,22.0,0.0,22.0,22.0,0.0,0.33333333333333326,0.3333333333333333,,,3,5,8,9,13.038287070323953,17.914573343985786,True,1474,-1,1.5226759218487862,False,outer_diff + kth_power_residue,not_done,F_67,numpy-openblas,data/adj/generalized_paley_p67_k3.npy,1,0,1,0,1,0,0,1,1,0,,,,,"{""p"": 67, ""k"": 3}",,0.0005
generalized_paley_p73_k3,generalized_paley,73,10,73,24.0,0.0,24.0,24.0,0.0,0.3333333333333333,0.3333333333333333,,,4,5,7,9,12.204915264156574,19.049829574723105,True,2336,-1,1.5357915933617867,False,outer_diff + kth_power_residue,not_done,F_73,numpy-openblas,data/adj/generalized_paley_p73_k3.npy,1,0,1,0,0,0,1,1,1,1,,,,,"{""p"": 73, ""k"": 3}",,0.0005
generalized_paley_p73_k4,generalized_paley,73,12,73,18.0,0.0,18.0,18.0,0.0,0.25,0.25,,,3,4,11,11,15.41719255380333,12.602731286286794,True,1095,-1,1.429805308016175,False,outer_diff + kth_power_residue,not_done,F_73,numpy-openblas,data/adj/generalized_paley_p73_k4.npy,1,1,0,1,0,0,0,1,1,0,,,,,"{""p"": 73, ""k"": 4}",,0.0005
generalized_paley_p73_k6,generalized_paley,73,17,73,12.0,0.0,12.0,12.0,0.0,0.16666666666666666,0.16666666666666666,,,3,3,16,16,18.396415210217782,7.417789069219284,True,292,-1,1.2870849943718612,False,outer_diff + kth_power_residue,not_done,F_73,numpy-openblas,data/adj/generalized_paley_p73_k6.npy,1,0,1,0,0,0,0,1,1,0,,,,,"{""p"": 73, ""k"": 6}",,0.0006
generalized_paley_p79_k3,generalized_paley,79,14,79,26.0,0.0,26.0,26.0,0.0,0.3333333333333332,0.3333333333333333,,,3,5,9,13,15.270264599441889,22.878491145949592,True,2054,-1,1.3662959853670587,False,outer_diff + kth_power_residue,not_done,F_79,numpy-openblas,data/adj/generalized_paley_p79_k3.npy,1,0,0,0,0,0,0,1,0,1,,,,,"{""p"": 79, ""k"": 3}",,0.0005
generalized_paley_p89_k4,generalized_paley,89,14,89,22.0,0.0,22.0,22.0,0.0,0.25,0.25,,,3,4,13,13,20.858145986621953,17.604856122980944,True,979,-1,1.3779775538868355,False,outer_diff + kth_power_residue,not_done,F_89,numpy-openblas,data/adj/generalized_paley_p89_k4.npy,1,1,0,1,0,0,0,1,0,0,,,,,"{""p"": 89, ""k"": 4}",,0.0007
generalized_paley_p97_k3,generalized_paley,97,10,97,32.0,0.0,32.0,32.0,0.0,0.33333333333333337,0.3333333333333333,,,5,8,8,9,11.037141583742857,25.79340631456069,True,6208,-1,1.580073077972056,False,outer_diff + kth_power_residue,not_done,F_97,numpy-openblas,data/adj/generalized_paley_p97_k3.npy,1,0,0,0,0,0,0,1,0,0,,,,,"{""p"": 97, ""k"": 3}",,0.0007
generalized_paley_p97_k4,generalized_paley,97,19,97,24.0,0.0,24.0,24.0,0.0,0.25,0.25,,,3,4,15,18,23.164075815393968,20.765516028837713,True,776,-1,1.272233811408365,False,outer_diff + kth_power_residue,not_done,F_97,numpy-openblas,data/adj/generalized_paley_p97_k4.npy,1,0,0,1,0,1,0,0,1,0,,,,,"{""p"": 97, ""k"": 4}",,0.0008
generalized_paley_p97_k6,generalized_paley,97,19,97,16.0,0.0,16.0,16.0,0.0,0.16666666666666669,0.16666666666666666,,,2,3,18,18,29.306545234499612,12.419308301601436,True,0,-1,1.272233811408365,False,outer_diff + kth_power_residue,not_done,F_97,numpy-openblas,data/adj/generalized_paley_p97_k6.npy,1,0,0,0,0,0,0,1,0,0,,,,,"{""p"": 97, ""k"": 6}",,0.0008
generalized_paley_p103_k3,generalized_paley,103,11,103,34.0,0.0,34.0,34.0,0.0,0.3333333333333335,0.3333333333333333,,,5,7,9,10,13.798380317600119,27.85360833839951,True,7004,-1,1.5240008254984645,False,outer_diff + kth_power_residue,not_done,F_103,numpy-openblas,data/adj/generalized_paley_p103_k3.npy,1,0,1,0,0,0,0,1,1,1,,,,,"{""p"": 103, ""k"": 3}",,0.0008
generalized_paley_p109_k3,generalized_paley,109,12,109,36.0,0.0,36.0,36.0,0.0,0.3333333333333334,0.3333333333333333,,,5,6,9,11,16.603689929006507,30.41996371582799,True,7194,-1,1.4783781715070103,False,outer_diff + kth_power_residue,not_done,F_109,numpy-openblas,data/adj/generalized_paley_p109_k3.npy,1,1,0,1,0,0,0,1,0,0,,,,,"{""p"": 109, ""k"": 3}",,0.0009
generalized_paley_p109_k6,generalized_paley,109,20,109,18.0,0.0,18.0,18.0,0.0,0.1666666666666667,0.16666666666666666,,,3,3,19,19,30.216758306771293,11.926051098417236,True,654,-1,1.2643616800964834,False,outer_diff + kth_power_residue,not_done,F_109,numpy-openblas,data/adj/generalized_paley_p109_k6.npy,1,0,0,1,0,0,0,0,0,0,,,,,"{""p"": 109, ""k"": 6}",,0.0011
generalized_paley_p113_k4,generalized_paley,113,14,113,28.0,0.0,28.0,28.0,0.0,0.25,0.25,,,5,6,13,13,17.421880958286856,20.752383218335943,True,4746,-1,1.4016786561858603,False,outer_diff + kth_power_residue,not_done,F_113,numpy-openblas,data/adj/generalized_paley_p113_k4.npy,1,1,0,1,0,0,1,1,0,0,,,,,"{""p"": 113, ""k"": 4}",,0.001
generalized_paley_p127_k3,generalized_paley,127,17,127,42.0,0.0,42.0,42.0,0.0,0.3333333333333334,0.3333333333333333,,,3,6,10,16,19.785291745651943,37.58977037908065,True,9779,-1,1.3296984424912093,False,outer_diff + kth_power_residue,not_done,F_127,numpy-openblas,data/adj/generalized_paley_p127_k3.npy,1,1,0,1,1,0,0,1,0,1,,,,,"{""p"": 127, ""k"": 3}",,0.0011
generalized_paley_p137_k4,generalized_paley,137,12,137,34.0,0.0,34.0,34.0,0.0,0.25,0.25,,,5,9,10,11,15.035928737419939,25.56023565654812,True,9316,-1,1.5068153900063055,False,outer_diff + kth_power_residue,not_done,F_137,numpy-openblas,data/adj/generalized_paley_p137_k4.npy,1,0,0,1,0,0,0,0,0,0,,,,,"{""p"": 137, ""k"": 4}",,0.0013
generalized_paley_p139_k3,generalized_paley,139,20,139,46.0,0.0,46.0,46.0,0.0,0.3333333333333333,0.3333333333333333,,,4,6,10,19,20.96782589029383,41.91048786897419,True,12788,-1,1.2798254438713754,False,outer_diff + kth_power_residue,not_done,F_139,numpy-openblas,data/adj/generalized_paley_p139_k3.npy,1,0,0,0,0,1,0,1,0,1,,,,,"{""p"": 139, ""k"": 3}",,0.0013
generalized_paley_p151_k3,generalized_paley,151,13,151,50.0,0.0,50.0,50.0,0.0,0.3333333333333333,0.3333333333333333,,,5,9,10,12,16.017404382223592,42.35511296770183,True,22650,-1,1.4710031791471947,False,outer_diff + kth_power_residue,not_done,F_151,numpy-openblas,data/adj/generalized_paley_p151_k3.npy,1,0,1,0,0,0,0,1,1,0,,,,,"{""p"": 151, ""k"": 3}",,0.0015
generalized_paley_p157_k3,generalized_paley,157,16,157,52.0,0.0,52.0,52.0,0.0,0.3333333333333333,0.3333333333333333,,,5,7,10,15,21.490410030519275,46.05982024573117,True,20410,-1,1.3716513279162033,False,outer_diff + kth_power_residue,not_done,F_157,numpy-openblas,data/adj/generalized_paley_p157_k3.npy,1,1,0,1,0,0,1,1,0,0,,,,,"{""p"": 157, ""k"": 3}",,0.0016
generalized_paley_p157_k6,generalized_paley,157,26,157,26.0,0.0,26.0,26.0,0.0,0.16666666666666666,0.16666666666666666,,,2,3,25,25,42.11608135068012,20.406695658894442,True,0,-1,1.214668247901078,False,outer_diff + kth_power_residue,not_done,F_157,numpy-openblas,data/adj/generalized_paley_p157_k6.npy,1,0,0,1,0,0,0,0,0,0,,,,,"{""p"": 157, ""k"": 6}",,0.002
generalized_paley_p163_k3,generalized_paley,163,13,163,54.0,0.0,54.0,54.0,0.0,0.3333333333333333,0.3333333333333333,,,6,11,10,12,14.021242531193522,45.84175333128786,True,29340,-1,1.479681613357961,False,outer_diff + kth_power_residue,not_done,F_163,numpy-openblas,data/adj/generalized_paley_p163_k3.npy,1,0,0,0,1,1,0,1,0,0,,,,,"{""p"": 163, ""k"": 3}",,0.0019
generalized_paley_p181_k3,generalized_paley,181,15,181,60.0,0.0,60.0,60.0,0.0,0.3333333333333333,0.3333333333333333,,,5,8,10,14,20.534280480171457,52.20283953600814,True,36200,-1,1.4142034910461767,False,outer_diff + kth_power_residue,not_done,F_181,numpy-openblas,data/adj/generalized_paley_p181_k3.npy,1,0,0,0,1,1,1,1,0,0,,,,,"{""p"": 181, ""k"": 3}",,0.0024
generalized_paley_p181_k6,generalized_paley,181,23,181,30.0,0.0,30.0,30.0,0.0,0.16666666666666666,0.16666666666666666,,,3,4,22,22,41.65147628686134,23.92799829128277,True,1810,-1,1.2536027554100138,False,outer_diff + kth_power_residue,not_done,F_181,numpy-openblas,data/adj/generalized_paley_p181_k6.npy,1,0,0,0,1,0,0,0,0,0,,,,,"{""p"": 181, ""k"": 6}",,0.0027
gold_trace_f2_k1_n_bits5,gold_trace_f2,32,7,5,16.0,0.0,16.0,16.0,0.0,0.5161290322580645,0.5161290322580645,,,6,6,4,4,6.400000000000005,11.999999999999996,True,640,640,1.640670712015276,False,xor_outer + gf2n_pow + frobenius_trace,not_done,F_2^5,numpy-openblas,data/adj/gold_trace_f2_k1_n_bits5.npy,1,1,0,1,0,1,0,1,0,1,,,,,"{""n_bits"": 5, ""k"": 1, ""irr"": 37, ""N"": 32}",,0.0008
gold_trace_f2_k2_n_bits5,gold_trace_f2,32,7,5,16.0,0.0,16.0,16.0,0.0,0.5161290322580645,0.5161290322580645,,,6,6,4,4,6.400000000000001,12.000000000000005,True,640,640,1.640670712015276,False,xor_outer + gf2n_pow + frobenius_trace,not_done,F_2^5,numpy-openblas,data/adj/gold_trace_f2_k2_n_bits5.npy,1,1,0,1,0,0,1,0,1,0,,,,,"{""n_bits"": 5, ""k"": 2, ""irr"": 37, ""N"": 32}",,0.0008
gold_trace_f2_k1_n_bits7,gold_trace_f2,128,10,7,64.0,0.0,64.0,64.0,0.0,0.5039370078740157,0.5039370078740157,,,8,9,8,8,14.22222222222225,55.99999999999998,True,43008,-1,1.6245047927124712,False,xor_outer + gf2n_pow + frobenius_trace,not_done,F_2^7,numpy-openblas,data/adj/gold_trace_f2_k1_n_bits7.npy,1,0,1,0,1,0,1,0,1,1,,,,,"{""n_bits"": 7, ""k"": 1, ""irr"": 131, ""N"": 128}",,0.0013
gold_trace_f2_k3_n_bits7,gold_trace_f2,128,10,7,64.0,0.0,64.0,64.0,0.0,0.5039370078740157,0.5039370078740157,,,8,9,8,8,14.222222222222278,55.999999999999915,True,43008,-1,1.6245047927124712,False,xor_outer + gf2n_pow + frobenius_trace,not_done,F_2^7,numpy-openblas,data/adj/gold_trace_f2_k3_n_bits7.npy,1,0,1,0,1,0,1,1,0,0,,,,,"{""n_bits"": 7, ""k"": 3, ""irr"": 131, ""N"": 128}",,0.0011
gold_trace_f2_k1_n_bits8,gold_trace_f2,256,17,8,144.0,0.0,144.0,144.0,0.0,0.5647058823529411,0.5647058823529412,,,6,10,16,16,25.6,128.0,True,-1,-1,1.3856743389806951,False,xor_outer + gf2n_pow + frobenius_trace,not_done,F_2^8,numpy-openblas,data/adj/gold_trace_f2_k1_n_bits8.npy,0,0,0,0,0,1,1,1,1,0,1b,cert,fwht,f2_cayley,"{""n_bits"": 8, ""k"": 1, ""irr"": 285, ""N"": 256}",local,
gold_trace_f2_k4_n_bits8_kindkasami,gold_trace_f2,256,257,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,1,256,256,256.0,0.0,True,-1,-1,1.0218110232555024,False,xor_outer + kasami_trace,not_done,F_2^8,numpy-openblas,data/adj/gold_trace_f2_k4_n_bits8_kindkasami.npy,0,0,0,0,0,0,0,0,0,0,1b,cert,fwht,f2_cayley,"{""n_bits"": 8, ""k"": 4, ""kind"": ""kasami"", ""irr"": 285, ""N"": 256}",local,
gold_trace_f2_k1_n_bits9,gold_trace_f2,512,18,9,256.0,0.0,256.0,256.0,0.0,0.5009784735812133,0.5009784735812133,,,10,17,16,16,30.11764705882353,240.0,True,-1,-1,1.414213562373095,False,xor_outer + gf2n_pow + frobenius_trace,not_done,F_2^9,numpy-openblas,data/adj/gold_trace_f2_k1_n_bits9.npy,1,0,1,0,1,1,0,1,0,0,1b,cert,fwht,f2_cayley,"{""n_bits"": 9, ""k"": 1, ""irr"": 529, ""N"": 512}",local,
gold_trace_f2_k1_n_bits10,gold_trace_f2,1024,65,10,480.0,0.0,480.0,480.0,0.0,0.0,0.0,,,9,16,64,64,64.0,448.0,True,-1,-1,1.1125314760964868,False,xor_outer + gf2n_pow + frobenius_trace,not_done,F_2^10,numpy-openblas,data/adj/gold_trace_f2_k1_n_bits10.npy,0,0,0,0,0,0,0,0,0,0,1b,cert,fwht,f2_cayley,"{""n_bits"": 10, ""k"": 1, ""irr"": 1033, ""N"": 1024}",local,
gold_trace_f2_k5_n_bits10_kindkasami,gold_trace_f2,1024,1025,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,1,1024,1024,1024.0,0.0,True,-1,-1,1.0067853282507613,False,xor_outer + kasami_trace,not_done,F_2^10,numpy-openblas,data/adj/gold_trace_f2_k5_n_bits10_kindkasami.npy,0,0,0,0,0,0,0,0,0,0,1b,cert,fwht,f2_cayley,"{""n_bits"": 10, ""k"": 5, ""kind"": ""kasami"", ""irr"": 1033, ""N"": 1024}",local,
nagy_intersecting_t6,nagy_intersecting,15,6,6,8.0,0.0,8.0,8.0,0.0,0.5714285714285713,0.5714285714285714,5,3,5,5,3,3,3.0000000000000018,5.999999999999998,True,80,30,1.5704178024750197,True,pair_bitset AND + popcount,not_done,2-subsets of [6],numpy-openblas,data/adj/nagy_intersecting_t6.npy,1,1,1,1,1,1,1,1,0,0,,,,,"{""t"": 6, ""N"": 15}",,0.0005
nagy_intersecting_t7,nagy_intersecting,21,7,7,10.0,0.0,10.0,10.0,0.0,0.5,0.5,6,3,6,6,3,3,3.500000000000003,6.999999999999998,True,175,105,1.5448576602501738,True,pair_bitset AND + popcount,not_done,2-subsets of [7],numpy-openblas,data/adj/nagy_intersecting_t7.npy,1,1,1,1,1,1,1,1,1,1,,,,,"{""t"": 7, ""N"": 21}",,0.0007
nagy_intersecting_t8,nagy_intersecting,28,8,8,12.0,0.0,12.0,12.0,0.0,0.4444444444444445,0.4444444444444444,,,7,7,4,4,4.000000000000004,7.999999999999994,True,336,280,1.5166827729591992,False,pair_bitset AND + popcount,not_done,2-subsets of [8],numpy-openblas,data/adj/nagy_intersecting_t8.npy,1,1,1,1,1,1,1,1,1,1,,,,,"{""t"": 8, ""N"": 28}",,0.0007
nagy_intersecting_t9,nagy_intersecting,36,9,9,14.0,0.0,14.0,14.0,0.0,0.4000000000000001,0.4,,,8,8,4,4,4.500000000000007,8.999999999999998,True,588,630,1.4890953247181091,False,pair_bitset AND + popcount,not_done,2-subsets of [9],numpy-openblas,data/adj/nagy_intersecting_t9.npy,1,1,1,1,1,1,1,1,1,1,,,,,"{""t"": 9, ""N"": 36}",,0.0009
nagy_intersecting_t10,nagy_intersecting,45,10,10,16.0,0.0,16.0,16.0,0.0,0.36363636363636365,0.36363636363636365,,,9,9,5,5,5.000000000000017,9.999999999999996,True,960,1260,1.4632591596632238,False,pair_bitset AND + popcount,not_done,2-subsets of [10],numpy-openblas,data/adj/nagy_intersecting_t10.npy,1,1,1,1,1,1,1,1,1,1,,,,,"{""t"": 10, ""N"": 45}",,0.0011
nagy_intersecting_t11,nagy_intersecting,55,11,11,18.0,0.0,18.0,18.0,0.0,0.3333333333333332,0.3333333333333333,,,10,10,5,5,5.500000000000012,10.999999999999993,True,1485,-1,1.4395103439519596,False,pair_bitset AND + popcount,not_done,2-subsets of [11],numpy-openblas,data/adj/nagy_intersecting_t11.npy,1,1,1,1,1,1,1,1,1,1,,,,,"{""t"": 11, ""N"": 55}",,0.0004
nagy_intersecting_t12,nagy_intersecting,66,12,12,20.0,0.0,20.0,20.0,0.0,0.30769230769230765,0.3076923076923077,,,11,11,6,6,6.000000000000014,11.999999999999993,True,2200,-1,1.4178446907954592,False,pair_bitset AND + popcount,not_done,2-subsets of [12],numpy-openblas,data/adj/nagy_intersecting_t12.npy,1,1,1,1,1,1,1,1,1,1,,,,,"{""t"": 12, ""N"": 66}",,0.0005
nagy_intersecting_t13,nagy_intersecting,78,13,13,22.0,0.0,22.0,22.0,0.0,0.2857142857142856,0.2857142857142857,,,12,12,6,6,6.5000000000000195,12.999999999999988,True,3146,-1,1.3981241540572233,False,pair_bitset AND + popcount,not_done,2-subsets of [13],numpy-openblas,data/adj/nagy_intersecting_t13.npy,1,1,1,1,1,1,1,1,1,1,,,,,"{""t"": 13, ""N"": 78}",,0.0006
nagy_intersecting_t14,nagy_intersecting,91,14,14,24.0,0.0,24.0,24.0,0.0,0.2666666666666666,0.26666666666666666,,,13,13,7,7,7.000000000000012,13.999999999999998,True,4368,-1,1.3801666468502078,False,pair_bitset AND + popcount,not_done,2-subsets of [14],numpy-openblas,data/adj/nagy_intersecting_t14.npy,1,1,1,1,1,1,1,1,1,1,,,,,"{""t"": 14, ""N"": 91}",,0.0007
nagy_intersecting_t15,nagy_intersecting,105,15,15,26.0,0.0,26.0,26.0,0.0,0.25,0.25,,,14,14,7,7,7.500000000000037,15.000000000000004,True,5915,-1,1.3637851377151031,False,pair_bitset AND + popcount,not_done,2-subsets of [15],numpy-openblas,data/adj/nagy_intersecting_t15.npy,1,1,1,1,1,1,1,1,1,1,,,,,"{""t"": 15, ""N"": 105}",,0.0009
paley_prime_p5,paley_prime,5,3,5,2.0,0.0,2.0,2.0,0.0,0.5,0.5,2,2,2,2,2,2,2.23606797749979,1.381966011250105,True,0,-1,1.7099759466766968,True,O(p) squares + Paley closed spectrum + VT MCS,done,F_5,numpy-openblas,data/adj/paley_prime_p5.npy,1,0,0,1,0,0,0,0,0,0,1a,cert,fft,circulant,"{""p"": 5}",local,
